cty,county_name,statename,state_id,csa,csa_name,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp
1047,Dallas,Alabama,1,,,0.727941177,0.63373494,0.802690583,0.798029557,0.88172043,0.875968992,0.858695652,0.877777778,0.806451613,0.847222222,0.68627451,0.621686747,0.775784753,0.773399015,0.827956989,0.860465116,0.815217391,0.844444444,0.774193548,0.819444444,0.000527701,0.000566729,0.000780012,0.000863315,0.001531658,0.000930736,0.00163737,0.001459534,0.002819644,0.002054934,0.725761773,0.637096774,0.801242236,0.78,0.864864865,0.833333333,,,,,0.684210526,0.623655914,0.782608696,0.746666667,0.864864865,0.8125,,,,,0.000598522,0.000630939,0.001056723,0.001261037,0.003158747,0.003173828,,,,,0.744680851,0.604651163,0.806451613,0.849056604,0.892857143,0.901234568,0.870588235,0.87654321,0.816666667,0.882352941,0.70212766,0.604651163,0.758064516,0.849056604,0.803571429,0.888888889,0.835294118,0.851851852,0.783333333,0.852941177,0.004449881,0.005559259,0.002958108,0.002418104,0.00281865,0.001219326,0.001618563,0.001558028,0.002828704,0.001844596
1049,DeKalb,Alabama,1,,,0.75,0.796511628,0.835897436,0.835227273,0.852459016,0.894977169,0.862318841,0.905172414,0.851851852,0.94,0.65625,0.738372093,0.774358974,0.789772727,0.732240437,0.867579909,0.81884058,0.870689655,0.833333333,0.86,0.001409912,0.001123132,0.000896037,0.000943362,0.00107139,0.000524589,0.001074933,0.000970596,0.002572017,0.002408,0.704545455,0.77173913,0.813559322,0.796296296,0.75,0.80952381,,,,,0.613636364,0.739130435,0.779661017,0.722222222,0.642857143,0.761904762,,,,,0.002694168,0.002095833,0.00291169,0.003715135,0.008199709,0.008638376,,,,,0.805555556,0.825,0.845588235,0.852459016,0.870967742,0.904040404,0.856060606,0.904347826,0.849056604,0.93877551,0.708333333,0.7375,0.772058824,0.819672131,0.748387097,0.878787879,0.810606061,0.869565217,0.830188679,0.857142857,0.002869406,0.002419922,0.001294,0.001211555,0.001214864,0.000537978,0.00116306,0.000986274,0.002659914,0.002498959
1051,Elmore,Alabama,1,,,0.768421053,0.733766234,0.795321637,0.8,0.811764706,0.828729282,0.809045226,0.922155689,0.880434783,0.924528302,0.736842105,0.720779221,0.707602339,0.76,0.776470588,0.801104972,0.788944724,0.886227545,0.782608696,0.886792453,0.001020557,0.001306861,0.001209949,0.001216,0.001020965,0.000880308,0.000836738,0.000603762,0.001849264,0.000947091,0.782312925,0.733944954,0.857142857,0.807692308,0.772727273,0.763157895,0.928571429,,,,0.74829932,0.733944954,0.773809524,0.756410256,0.772727273,0.710526316,0.928571429,,,,0.001281275,0.001791466,0.002083671,0.002362228,0.00798272,0.005412597,0.00473761,,,,0.720930233,0.733333333,0.735632184,0.791666667,0.817567568,0.846153846,0.8,0.919254658,0.880434783,0.924528302,0.697674419,0.688888889,0.643678161,0.763888889,0.777027027,0.825174825,0.778378378,0.881987578,0.782608696,0.886792453,0.004905229,0.004762689,0.002636283,0.002505037,0.001170649,0.001008821,0.000932462,0.000646494,0.001849264,0.000947091
1053,Escambia,Alabama,1,,,0.755244755,0.757575758,0.80620155,0.81147541,0.803921569,0.920792079,0.831325301,0.887096774,0.925,0.857142857,0.713286713,0.739393939,0.736434109,0.795081967,0.745098039,0.900990099,0.771084337,0.85483871,0.9,0.839285714,0.001430131,0.001167822,0.001504643,0.001335464,0.001862029,0.000883237,0.002126666,0.002001443,0.00225,0.002408664,0.754098361,0.732283465,0.768115942,0.773584906,0.882352941,0.6875,,,,,0.729508197,0.716535433,0.695652174,0.754716981,0.882352941,0.6875,,,,,0.001617426,0.00159931,0.003068409,0.003492816,0.006106249,0.013427734,,,,,0.761904762,0.842105263,0.85,0.84057971,0.788235294,0.964705882,0.818181818,0.885245902,0.923076923,0.857142857,0.619047619,0.815789474,0.783333333,0.826086957,0.717647059,0.941176471,0.766233766,0.852459016,0.897435897,0.839285714,0.011229889,0.003954658,0.002828704,0.002082135,0.00238388,0.000651333,0.002326228,0.002061847,0.002360121,0.002408664
1055,Etowah,Alabama,1,,,0.712962963,0.733128834,0.817204301,0.833910035,0.810996564,0.872659176,0.855855856,0.877272727,0.856164384,0.93495935,0.641975309,0.668711656,0.774193548,0.78200692,0.780068729,0.820224719,0.806306306,0.854545455,0.821917808,0.869918699,0.000709392,0.000679559,0.000626587,0.000589869,0.000589558,0.00055227,0.000703498,0.000564989,0.001002527,0.000920001,0.734177215,0.73364486,0.794642857,0.757009346,0.738095238,0.893617021,0.909090909,0.692307692,,,0.675105485,0.672897196,0.776785714,0.719626168,0.714285714,0.85106383,0.909090909,0.692307692,,,0.000925477,0.001028535,0.001548122,0.001885648,0.004859087,0.002696898,0.007513148,0.016385982,,,0.655172414,0.732142857,0.832335329,0.879120879,0.823293173,0.868181818,0.853080569,0.888888889,0.855172414,0.94017094,0.551724138,0.660714286,0.77245509,0.818681319,0.791164659,0.813636364,0.800947867,0.8647343,0.820689655,0.871794872,0.002842812,0.002001526,0.001052504,0.000815617,0.000663547,0.000689237,0.000755594,0.000565067,0.001014884,0.000955287
1057,Fayette,Alabama,1,,,0.65,0.769230769,0.767441861,0.867924528,0.851851852,0.851851852,0.878787879,1,0.916666667,1,0.6,0.711538462,0.651162791,0.830188679,0.796296296,0.796296296,0.848484849,1,0.916666667,0.933333333,0.006,0.003947144,0.005282554,0.002659914,0.003003861,0.003003861,0.003895706,0,0.006365741,0.004148148,0.692307692,0.827586207,0.818181818,0.882352941,,,,,,,0.653846154,0.793103448,0.727272727,0.823529412,,,,,,,0.008705053,0.005658289,0.018031554,0.008548749,,,,,,,0.571428571,0.695652174,0.75,0.861111111,0.84,0.862745098,0.875,1,0.916666667,1,0.5,0.608695652,0.625,0.833333333,0.78,0.803921569,0.84375,1,0.916666667,0.933333333,0.017857144,0.01035588,0.007324219,0.003858025,0.003432,0.003090817,0.004119873,0,0.006365741,0.004148148
1059,Franklin,Alabama,1,,,0.734042553,0.780487805,0.737373737,0.864864865,0.80952381,0.819148936,0.774647887,0.888888889,0.9375,0.911764706,0.627659575,0.756097561,0.666666667,0.783783784,0.714285714,0.787234043,0.774647887,0.833333333,0.84375,0.852941177,0.002486202,0.002248952,0.002244669,0.002290092,0.002429543,0.001781879,0.002458712,0.002572017,0.004119873,0.003689192,0.755102041,0.847826087,0.695652174,0.923076923,0.7,,,,,,0.653061225,0.826086957,0.608695652,0.846153846,0.6,,,,,,0.004623924,0.003123202,0.01035588,0.010013655,0.024,,,,,,0.711111111,0.694444444,0.75,0.852459016,0.824324324,0.83908046,0.771428571,0.888888889,0.9375,0.911764706,0.6,0.666666667,0.684210526,0.770491803,0.72972973,0.804597701,0.771428571,0.833333333,0.84375,0.852941177,0.005333333,0.00617284,0.00284298,0.002898921,0.002665193,0.001807129,0.002518951,0.002572017,0.004119873,0.003689192
1061,Geneva,Alabama,1,222,"Dothan-Enterprise-Ozark, AL",0.701298701,0.7,0.6,0.782608696,0.833333333,0.858974359,0.738095238,0.9,1,0.9375,0.636363636,0.644444444,0.538461539,0.710144928,0.75,0.846153846,0.690476191,0.825,1,0.875,0.003005259,0.002545953,0.003823396,0.002983176,0.003125,0.001668943,0.005088544,0.003609375,0,0.006835938,0.70212766,0.661290323,0.5,0.823529412,,0.7,,,,,0.617021277,0.629032258,0.357142857,0.823529412,,0.6,,,,,0.005027788,0.003763721,0.016399417,0.008548749,,0.024,,,,,0.7,0.785714286,0.62745098,0.769230769,0.862068966,0.882352941,0.731707317,0.9,1,0.9375,0.666666667,0.678571429,0.588235294,0.673076923,0.775862069,0.882352941,0.682926829,0.825,1,0.875,0.007407407,0.007789723,0.004749305,0.004231622,0.002998278,0.001526562,0.005281409,0.003609375,0,0.006835938
1063,Greene,Alabama,1,,,0.698113208,0.660194175,0.773584906,0.714285714,,1,0.769230769,0.8,,0.833333333,0.613207547,0.621359223,0.754716981,0.714285714,,0.923076923,0.692307692,0.7,,0.833333333,0.002237585,0.002284194,0.003492816,0.004859087,,0.005461994,0.016385982,0.021,,0.011574074,0.697916667,0.663043478,0.767441861,0.741935484,,,,,,,0.604166667,0.619565217,0.744186047,0.741935484,,,,,,,0.002491139,0.002562002,0.004427283,0.006176362,,,,,,,0.7,0.636363636,0.8,0.636363636,,1,0.75,0.8,,0.833333333,0.7,0.636363636,0.8,0.636363636,,0.9,0.666666667,0.7,,0.833333333,0.021,0.021036815,0.016000001,0.021036815,,0.009,0.018518519,0.021,,0.011574074
1065,Hale,Alabama,1,,,0.803370787,0.72392638,0.788732394,0.794520548,0.861111111,0.818181818,0.961538462,0.782608696,0.9,0.916666667,0.775280899,0.693251534,0.732394366,0.780821918,0.805555556,0.787878788,0.846153846,0.782608696,0.9,0.916666667,0.000978766,0.001304625,0.002760463,0.002344371,0.004350995,0.005064418,0.005006827,0.007397058,0.009,0.006365741,0.803680982,0.725352113,0.833333333,0.784313726,,0.692307692,,,,,0.779141104,0.697183099,0.791666667,0.784313726,,0.692307692,,,,,0.001055707,0.001486752,0.003436053,0.003316975,,0.016385982,,,,,0.8,0.714285714,0.695652174,0.818181818,0.857142857,0.9,0.961538462,0.772727273,,0.909090909,0.733333333,0.666666667,0.608695652,0.772727273,0.785714286,0.85,0.846153846,0.772727273,,0.909090909,0.013037037,0.01058201,0.01035588,0.00798272,0.00601312,0.006375,0.005006827,0.00798272,,0.007513148
1067,Henry,Alabama,1,222,"Dothan-Enterprise-Ozark, AL",0.863636364,0.660377359,0.870967742,0.8125,0.885714286,0.88372093,0.837837838,0.852941177,0.894736842,1,0.840909091,0.641509434,0.806451613,0.75,0.771428571,0.88372093,0.810810811,0.852941177,0.842105263,0.954545455,0.003040477,0.004339153,0.002517539,0.00390625,0.005037901,0.002389727,0.004145855,0.003689192,0.006998105,0.001972201,0.857142857,0.666666667,0.96,0.814814815,,,,,,,0.828571429,0.644444444,0.88,0.777777778,,,,,,,0.004058309,0.005091907,0.004224,0.006401463,,,,,,,,,0.810810811,0.80952381,0.870967742,0.918918919,0.828571429,0.838709677,0.894736842,1,,,0.756756757,0.714285714,0.741935484,0.918918919,0.8,0.838709677,0.842105263,0.954545455,,,0.004975026,0.009718173,0.006176362,0.002013701,0.004571429,0.004363734,0.006998105,0.001972201
1069,Houston,Alabama,1,222,"Dothan-Enterprise-Ozark, AL",0.776699029,0.684039088,0.802419355,0.811158798,0.830917874,0.880165289,0.852791878,0.925233645,0.863095238,0.929292929,0.734627832,0.661237785,0.762096774,0.785407725,0.77294686,0.842975207,0.812182741,0.906542056,0.827380952,0.914141414,0.000630905,0.000729649,0.00073107,0.000723358,0.000847826,0.000546975,0.000774325,0.000395904,0.000850129,0.000396398,0.760956175,0.675213675,0.839285714,0.805084746,0.795918367,0.844444444,0.909090909,0.842105263,,,0.733067729,0.653846154,0.794642857,0.771186441,0.755102041,0.777777778,0.909090909,0.842105263,,,0.000779599,0.000967228,0.001457014,0.001495406,0.003773938,0.003840878,0.007513148,0.006998105,,,0.844827586,0.712328767,0.772058824,0.817391304,0.841772152,0.888324873,0.849462366,0.933333333,0.857142857,0.932291667,0.74137931,0.684931507,0.735294118,0.8,0.778481013,0.85786802,0.806451613,0.912820513,0.819875776,0.916666667,0.003305794,0.002956169,0.001431152,0.001391304,0.001091445,0.000618936,0.00083918,0.000408099,0.000917264,0.000397859
1071,Jackson,Alabama,1,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",0.705882353,0.727941177,0.739361702,0.841463415,0.84375,0.945652174,0.880597015,0.933774834,0.868852459,0.910714286,0.605882353,0.669117647,0.664893617,0.786585366,0.791666667,0.923913044,0.820895522,0.880794702,0.836065574,0.892857143,0.001404641,0.001627935,0.00118516,0.00102359,0.000859013,0.000382053,0.001097209,0.000695334,0.002246884,0.001708273,0.723404255,0.710144928,0.768115942,0.825,1,0.952380952,,,,,0.617021277,0.666666667,0.724637681,0.75,1,0.904761905,,,,,0.002513894,0.003220612,0.002891854,0.0046875,0,0.004103228,,,,,0.684210526,0.746268657,0.722689076,0.846774194,0.828571429,0.944785276,0.875,0.938356164,0.868852459,0.907407407,0.592105263,0.671641791,0.630252101,0.798387097,0.771428571,0.926380368,0.8203125,0.883561644,0.836065574,0.888888889,0.00317785,0.003291628,0.001958272,0.001298106,0.00100758,0.000418404,0.001151562,0.000704661,0.002246884,0.00182899
1073,Jefferson,Alabama,1,142,"Birmingham-Hoover-Talladega, AL",0.800904977,0.659016393,0.82039801,0.75429727,0.842681259,0.81956798,0.85768501,0.86716116,0.860730594,0.91367713,0.736802413,0.618442623,0.76318408,0.717896866,0.796169631,0.795425667,0.819101834,0.840863115,0.812785388,0.878363229,7.31239E-05,9.67096E-05,8.99175E-05,0.000102387,0.000111001,0.000103382,9.37217E-05,9.02308E-05,8.68523E-05,5.98886E-05,0.808867843,0.650047037,0.832055749,0.739929329,0.837248322,0.78920742,0.861445783,0.806896552,0.903846154,0.847222222,0.74214378,0.610536218,0.779094077,0.701060071,0.800335571,0.768971332,0.837349398,0.786206897,0.846153846,0.791666667,8.2379E-05,0.000111845,0.000119935,0.000148109,0.000268118,0.000299586,0.000820454,0.001159211,0.002503414,0.002290702,0.744680851,0.719745223,0.791304348,0.790408526,0.846420323,0.837920489,0.857243816,0.873692078,0.859411765,0.916471963,0.699088146,0.671974522,0.723478261,0.760213144,0.79330254,0.811416922,0.816961131,0.846786248,0.811764706,0.882009346,0.000639404,0.00070199,0.000347926,0.000323782,0.000189346,0.000155983,0.000105679,9.69651E-05,8.9884E-05,6.07879E-05
1075,Lamar,Alabama,1,,,0.779661017,0.8,0.777777778,0.852941177,0.833333333,0.875,0.9,0.914893617,1,,0.694915254,0.757142857,0.722222222,0.852941177,0.8,0.839285714,0.866666667,0.914893617,1,,0.003593357,0.002626822,0.003715135,0.003689192,0.002666667,0.002408664,0.003851852,0.001656666,0,,0.78125,0.765957447,0.761904762,0.642857143,0.727272727,,,,,,0.6875,0.744680851,0.714285714,0.642857143,0.636363636,,,,,,0.006713867,0.004045346,0.009718173,0.016399417,0.021036815,,,,,,0.777777778,0.869565217,0.787878788,1,0.857142857,0.86,0.9,0.911111111,1,,0.703703704,0.782608696,0.727272727,1,0.836734694,0.82,0.866666667,0.911111111,1,,0.0077224,0.007397058,0.006010518,0,0.002787954,0.002952,0.003851852,0.001799726,0,
1077,Lauderdale,Alabama,1,,,0.722222222,0.760869565,0.766990291,0.82278481,0.825327511,0.897777778,0.813492064,0.909836066,0.888888889,0.928571429,0.615740741,0.669565217,0.713592233,0.776371308,0.72489083,0.862222222,0.765873016,0.868852459,0.792929293,0.882653061,0.001095389,0.000961946,0.000992128,0.000732569,0.000870848,0.000527978,0.000711554,0.000466999,0.000829255,0.000528452,0.76119403,0.748201439,0.795180723,0.780487805,0.727272727,0.84375,0.85,0.9,,,0.656716418,0.669064748,0.734939759,0.731707317,0.606060606,0.78125,0.8,0.8,,,0.001682388,0.001592929,0.002347028,0.002394046,0.007234884,0.005340576,0.008,0.016000001,,,0.658536585,0.78021978,0.74796748,0.84516129,0.841836735,0.906735751,0.810344828,0.91025641,0.892307692,0.925925926,0.548780488,0.67032967,0.699186992,0.8,0.744897959,0.875647668,0.762931035,0.871794872,0.8,0.888888889,0.003019762,0.002428437,0.001709956,0.001032258,0.000969515,0.000564191,0.0007796,0.000477643,0.000820513,0.000522568
1079,Lawrence,Alabama,1,290,"Huntsville-Decatur-Albertville, AL",0.725,0.715909091,0.78125,0.895522388,0.836363636,0.941176471,0.892857143,0.942028986,0.888888889,0.921568628,0.65,0.670454546,0.6875,0.791044776,0.727272727,0.897058824,0.869047619,0.898550725,0.8,0.882352941,0.00284375,0.002510741,0.003356934,0.002467059,0.003606311,0.001358004,0.001354808,0.001321121,0.003555556,0.002035416,0.709090909,0.716666667,0.791666667,0.892857143,0.818181818,0.9,,,,,0.618181818,0.683333333,0.791666667,0.892857143,0.727272727,0.9,,,,,0.00429151,0.003606482,0.006872106,0.003416545,0.018031554,0.009,,,,,0.76,0.714285714,0.775,0.897435897,0.840909091,0.948275862,0.883116883,0.939393939,0.886363636,0.918367347,0.72,0.642857143,0.625,0.717948718,0.727272727,0.896551724,0.857142857,0.893939394,0.795454546,0.87755102,0.008064,0.008199709,0.005859375,0.005192265,0.004507889,0.001599082,0.001590247,0.001436542,0.003697878,0.002192964
1081,Lee,Alabama,1,194,"Columbus-Auburn-Opelika, GA-AL",0.845283019,0.726190476,0.804878049,0.776859504,0.858024691,0.826086957,0.902061856,0.863874346,0.826347305,0.880434783,0.81509434,0.706349206,0.764227642,0.752066116,0.814814815,0.798913044,0.871134021,0.827225131,0.754491018,0.815217391,0.000568738,0.000823095,0.000732454,0.000770507,0.00093143,0.000873103,0.000578657,0.000748292,0.001109188,0.000818685,0.855895197,0.726872247,0.832369942,0.768292683,0.857142857,0.847457627,1,0.714285714,,,0.825327511,0.713656388,0.797687861,0.756097561,0.816326531,0.830508475,1,0.714285714,,,0.000629528,0.000900224,0.000932844,0.001124476,0.00305995,0.002385833,0,0.014577259,,,0.777777778,0.72,0.739726027,0.794871795,0.85840708,0.816,0.895604396,0.875706215,0.835365854,0.880434783,0.75,0.64,0.684931507,0.743589744,0.814159292,0.784,0.862637363,0.836158192,0.762195122,0.815217391,0.005208334,0.009216,0.002956169,0.002444411,0.001338973,0.001354752,0.000651067,0.000773998,0.001105206,0.000818685
1083,Limestone,Alabama,1,290,"Huntsville-Decatur-Albertville, AL",0.710526316,0.687943262,0.763358779,0.864661654,0.795620438,0.837837838,0.908045977,0.905882353,0.864661654,0.9296875,0.631578947,0.624113475,0.72519084,0.812030075,0.759124088,0.824324324,0.810344828,0.852941177,0.812030075,0.890625,0.001530835,0.0016638,0.001521291,0.001147648,0.001334706,0.000978471,0.000883253,0.000737838,0.001147648,0.000761032,0.714285714,0.652173913,0.781818182,0.86440678,0.826086957,0.904761905,0.916666667,0.9375,,,0.673469388,0.586956522,0.745454546,0.830508475,0.782608696,0.904761905,0.833333333,0.875,,,0.002243963,0.002635202,0.003450038,0.002385833,0.007397058,0.004103228,0.011574074,0.006835938,,,0.703703704,0.755102041,0.75,0.864864865,0.789473684,0.826771654,0.907407407,0.902597403,0.86259542,0.928571429,0.555555556,0.693877551,0.710526316,0.797297297,0.754385965,0.811023622,0.808641975,0.850649351,0.809160305,0.888888889,0.004572474,0.004334929,0.002706298,0.002183977,0.001625332,0.001206806,0.000955186,0.000824968,0.001178778,0.000783853
1085,Lowndes,Alabama,1,,,0.828282828,0.663461539,0.876923077,0.886792453,0.909090909,0.705882353,1,0.875,0.909090909,,0.757575758,0.644230769,0.830769231,0.830188679,0.909090909,0.705882353,1,0.75,0.909090909,,0.001855098,0.002203822,0.002162949,0.002659914,0.003756574,0.012212497,0,0.01171875,0.007513148,,0.813953488,0.642105263,0.875,0.864864865,,,,,,,0.744186047,0.621052632,0.8125,0.837837838,,,,,,,0.002213642,0.002477329,0.003173828,0.003672043,,,,,,,0.923076923,,0.882352941,0.9375,1,0.9,1,0.857142857,,,0.846153846,,0.882352941,0.8125,1,0.9,1,0.714285714,,,0.010013655,,0.006106249,0.009521484,0,0.009,0,0.014577259,,
1087,Macon,Alabama,1,,,0.827272727,0.711111111,0.842105263,0.804597701,0.875,0.882352941,1,0.944444444,,1,0.709090909,0.677777778,0.757894737,0.781609195,0.775,0.823529412,0.961538462,0.888888889,,0.909090909,0.001875282,0.002426612,0.001931477,0.001962026,0.004359375,0.004274374,0.001422394,0.005486968,,0.007513148,0.830188679,0.74025974,0.831325301,0.791044776,0.888888889,0.833333333,,,,,0.70754717,0.701298701,0.734939759,0.76119403,0.888888889,0.777777778,,,,,0.001952115,0.002720504,0.002347028,0.0027131,0.005486968,0.009602195,,,,,,0.538461539,0.916666667,0.85,0.863636364,0.9375,1,1,,1,,0.538461539,0.916666667,0.85,0.681818182,0.875,0.952380952,0.928571429,,0.909090909,,0.019116977,0.006365741,0.006375,0.009861006,0.006835938,0.002159594,0.00473761,,0.007513148
1089,Madison,Alabama,1,290,"Huntsville-Decatur-Albertville, AL",0.827531646,0.683745583,0.837792642,0.768421053,0.85,0.861154446,0.823529412,0.867197875,0.871080139,0.894557823,0.754746835,0.623674912,0.7909699,0.733333333,0.8,0.834633385,0.790346908,0.836653387,0.81300813,0.865079365,0.000292886,0.000414672,0.000276482,0.00034308,0.000266667,0.000215321,0.000249923,0.000181493,0.000176569,0.000132332,0.837301587,0.655555556,0.841791045,0.744548287,0.818791946,0.79144385,0.790322581,0.783505155,0.9,0.828571429,0.763888889,0.606666667,0.797014925,0.713395639,0.805369128,0.770053476,0.758064516,0.762886598,0.833333333,0.828571429,0.000357862,0.000530272,0.000482932,0.000636954,0.001052011,0.000946904,0.002958108,0.001864852,0.00462963,0.004058309,0.7890625,0.793103448,0.83269962,0.799196787,0.860310421,0.889867841,0.826955075,0.879573171,0.870036101,0.897284534,0.71875,0.689655172,0.783269962,0.759036145,0.798226164,0.86123348,0.793677205,0.847560976,0.812274368,0.866587958,0.001579285,0.001845094,0.000645468,0.000734539,0.00035712,0.000263239,0.000272469,0.000196953,0.000183495,0.000136497
1091,Marengo,Alabama,1,,,0.788617886,0.731958763,0.791666667,0.708333333,0.837837838,0.923076923,0.837209302,0.88,1,0.95,0.764227642,0.670103093,0.791666667,0.6875,0.783783784,0.923076923,0.813953488,0.88,0.974358974,0.925,0.001464909,0.00227902,0.002290702,0.004475912,0.004580183,0.001820665,0.003521703,0.002112,0.000640604,0.001734375,0.8,0.727272727,0.811320755,0.606060606,0.692307692,0.857142857,,,,,0.773913044,0.681818182,0.811320755,0.575757576,0.692307692,0.857142857,,,,,0.001521493,0.002465252,0.00288829,0.007401842,0.016385982,0.008746356,,,,,,,0.736842105,0.933333333,0.916666667,0.96,0.85,0.895833333,1,0.95,,,0.736842105,0.933333333,0.833333333,0.96,0.825,0.895833333,0.973684211,0.925,,,0.01020557,0.004148148,0.005787037,0.001536,0.003609375,0.001944083,0.000674297,0.001734375
1093,Marion,Alabama,1,,,0.756756757,0.779411765,0.861386139,0.846153846,0.848484849,0.875,0.86,0.868852459,0.935483871,0.875,0.702702703,0.720588235,0.831683168,0.791208791,0.833333333,0.840909091,0.82,0.803278689,0.870967742,0.875,0.00282313,0.002960895,0.001386003,0.001815356,0.002104377,0.001520239,0.002952,0.002590525,0.003625256,0.003417969,0.769230769,0.84375,0.888888889,0.76,,,,,,,0.692307692,0.71875,0.888888889,0.72,,,,,,,0.005461994,0.006317139,0.003657979,0.008064,,,,,,,0.742857143,0.722222222,0.851351351,0.878787879,0.868852459,0.8875,0.857142857,0.866666667,0.928571429,0.870967742,0.714285714,0.722222222,0.810810811,0.818181818,0.852459016,0.8625,0.816326531,0.8,0.892857143,0.870967742,0.005830904,0.005572702,0.002072928,0.002253944,0.002061847,0.001482422,0.00305995,0.002666667,0.003416545,0.003625256
1095,Marshall,Alabama,1,290,"Huntsville-Decatur-Albertville, AL",0.788321168,0.782786885,0.7875,0.826923077,0.801470588,0.901140684,0.835,0.909638554,0.889908257,0.887096774,0.708029197,0.721311475,0.695833333,0.773076923,0.724264706,0.83269962,0.79,0.891566265,0.844036697,0.862903226,0.000754467,0.000823858,0.000881872,0.000674727,0.000734211,0.000529699,0.0008295,0.000582385,0.001207695,0.000954042,0.808219178,0.792592593,0.774647887,0.813953488,0.62962963,0.965517241,,,,,0.726027397,0.725925926,0.690140845,0.779069767,0.481481482,0.827586207,,,,,0.001362408,0.001473759,0.003011922,0.002001396,0.009246558,0.004920251,,,,,0.765625,0.770642202,0.792899408,0.833333333,0.820408163,0.893162393,0.835897436,0.907407407,0.884615385,0.886178862,0.6875,0.71559633,0.698224852,0.770114943,0.751020408,0.833333333,0.78974359,0.888888889,0.836538462,0.861788618,0.001678467,0.00186714,0.001246786,0.001017459,0.000763219,0.000593542,0.000851532,0.000609663,0.001314826,0.000968366
